"school_id","school_name","school_city","school_state","created_at","updated_at","league_id","school_address","school_contact","school_phone","school_fax","school_zip","school_email","billing_name","billing_address","billing_address2","billing_city","billing_state","billing_zip","billing_purchase_order","old_school_id"
4134,"Bexley High School","Bexley","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"326 S. Cassingham Rd.",0,"(614) 231-4591","(614) 338-2087",43209,"","Bexley CSD","348 S. Cassingham Rd.","","Columbus","OH","43209-1897",20663410,3011
5418,"St. Ann School","Cleveland Heights","OH","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"2160 Stillman Rd.",0,"216-932-4177","216-932-7439",44118,"msedney@saintann.us","","","","","","","",4438
5678,"St. Mary","Chardon","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"401 North St.",0,"440 286-3590","",44024,"jrodriguez@stmaryschoolchardon.org","Mary Petelin","401 North St.","","Chardon","OH",44024,"",4696
5680,"St. Mary Campus","Sandusky","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"530 Decatur St.",0,"(419) 626-1648","(419) 621-0404",44870,"","Sandusky CS","407 Decatur St.","","Sandusky","OH",44870,54784,4014
5686,"St. Mary of the Assumption","Mentor","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"8540 Mentor Ave.",0,"(440) 255-9731","(440) 974-8107",44060,"e.mulig@stmarysmentorschool.org","","","","","","",23729,3876
4670,"Immaculate Conception","Dennison","OH","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"100 Sherman St.",0,"(740) 922-3539","(740) 922-2486",44621,"","","","","","","","",3863
5442,"St. Barnabas School","Northfield","OH","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"9200 Olde Eight Rd.",0,"(330) 467-7921","(331) 468-1926",44067,"tvincent@barnabasohio.org","St. Barnabas School","9200 Olde Eight Road","","Northfied","OH",44067,"",725
5698,"St. Mary's School","Berea","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"265 Baker St.",0,"(440) 243-4555","(440) 243-6214",44017,"lnunney@smsberea.org","","","","","","","",3542
6210,"Gesu Catholic School","university heights","OH","2015-09-28 13:58:12","2015-09-28 13:58:12",1,"2450 Miramar Blvd",0,2169320620,"",44118,"mgessner@gesu.com","Vicki Giancola",2450,"","university heights","OH",44118,"GS -11136",""
4937,"Morgan Elementary School","Hamilton","OH","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"3427 Chapel Rd.",0,"(513) 738-1986","(513) 738-4887",45013,"","Ross LSD","3371 Hamilton-Cleves Rd.","","Hamilton","OH",45013,981231,3096
5706,"St. Matthew","Gahanna","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"795 Havens Corners Rd.",0,"(614) 471-4930","(614) 471-1673",43230,"","","","","","","","",3024
4683,"Immaculate Heart of Mary","Cincinnati","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"7800 Beechmont Ave.",0,"(513) 388-5999","(513) 388-3026",45255,"judyg@ihomschool.org","","","","","","","",3342
4687,"Incarnate Word Academy","Parma Hts.","OH","2015-05-07 15:12:02","2015-09-08 17:42:07",1,"6620 Pearl Rd.",0,"(440) 842-6818","",44130,"mgaspar@incarnatewordacademy.org","Incarnate Word Academy","6620 Pearl Road","","Parma Heights","OH",44130,"",1259
5715,"St. Michael School","Canton","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"3431 St. Michael Blvd.",0,"(330) 492-2657","",44718,"","","","","","","","",3397
4692,"Incarnation Catholic School","Dayton","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"45 Williamsburg Ln.",0,"937-433-1051","",45459,"Joan.Schindler@incarnation.catholic.org","Teri Conroy","45 Williamsburg Ln.","","Dayton","OH",45459,"VW2013-005SF",4795
5973,"W.S. Guy Middle School","Youngstown","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"4115 Shady Rd.",0,"(330) 759-1733","(330) 759-1209",44505,"KATHLEEN.ROTAR@NEOMIN.ORG","Liberty LSD","4115 Shady Rd.","","Youngstown","OH",44505,"",2136
5462,"St. Boniface","Oak Harbor","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"215 Oak St.",0,"419-898-1340","",43449,"lschultze@ourstb.com","","","","","","","",4394
4951,"Mother Teresa Catholic Elementary","Liberty Township","OH","2015-05-07 15:12:03","2015-05-07 15:12:03",1,"6085 Jackie Dr.",0,"(513) 779-6858","(513) 779-6468",45044,"","","","","","","","",4117
5464,"St. Brendan School","North Olmsted","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"4242 Brendan Lane",0,"(440) 777-8433","",44070,"","","","","","","","",3520
5976,"Walnut Hills High School","Cincinnati","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"3250 Victory Pkwy.",0,"(513) 363-8400","(513) 569-5585",45207,"klpidcock@gmail.com","Office of Treasurer A/P","PO Box 5384","","Cincinnati","OH","45201-5384",602284,2566
4697,"Indian Springs Elementary School","Columbus","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"50 E. Henderson Rd.",0,"(614) 365-6032","(614) 365-6031",43214,"","","","","","","","",4027
5977,"walsh jesuit high school","cuyahoga falls","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"4550 wyoga lake rd",0,"800 686 4694","",44224,"dowdellt@walshjesuit.org","","","","","","","",4304
5978,"Walsh Jesuit High School","Cuyahoga Falls","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"4550 Wyoga Lake Rd.",0,"(686) 686-4694","(330) 929-9749",44224,"dowdellt@walshjesuit.org","tim dowdell","4550 wyoga lake rd.","","cuyahoga falls","OH",44224,58382,3516
6238,"Assumption Academy","Broadview Heights","OH","2015-10-06 00:55:49","2015-10-06 00:55:49",1,"9183 Broadview Rd.",0,"440-526-4877","440=526-3752",44147,"marilou.silvestro@leeca.org","","","","","","","",""
6240,"St. Teresa of Avila","Cinncinnati","OH","2015-10-06 01:08:58","2015-10-06 01:08:58",1,"1194 Rulison Ave.",0,"513-471-4530","513-471-1254",45238,"morris_d@stteresa.net","","","","","","","",""
5217,"Reynoldsburg High School","Reynoldsburg","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"6699 E. Livingston Ave.",0,"(614) 866-6397","",43068,"astewart@reyn.org","Reynoldsburg City Schools","7244 E. Main Street","","Reynoldsburg","OH",43068,3101144,4190
4195,"Brunswick High School","Brunswick","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"3643 Center Rd.",0,"(330) 273-0490","(330) 273-0397",44212,"efreund@bcsoh.org","Brunswick CSD","3643 Center Rd.","","Brunswick","OH",44212,20102217,4147
5219,"River High School","Hannibal","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"52560 River High School Rd. PO Box 37",0,"Principal","(740) 483-1358","(740) 483-2321",43931,"","Switzerland of Ohio LSD",4063,"304 Mill Street","Woodsfield","OH",43793,171304
5731,"St. Patrick","London","OH","2015-05-07 15:12:08","2015-05-07 15:12:08",1,"226 Elm St.",0,"(740) 852-0161","(740) 852-0602",43140,"","","","","","","","",3674
5477,"St. Cecilia","Columbus","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"440 Norton Rd.",0,"(614) 878-3555","(614) 878-5852",43228,"","","","","","","","",3805
5992,"Waynesville High School","Waynesville","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"735 Dayton Rd.",0,"(513) 897-2776","(513) 897-2713",45068,"trivero@wayne-local.com","Wayne LSD","859 Dayton Rd.","","Waynesville","OH",45068,111423,4057
5483,"St. Charles Borromeo","Parma","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"7107 Wilber",0,"(440) 886-5546","(440) 886-1163",44129,"","","","","","","","",3279
5485,"St. Christine School","Youngstown","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"3125 S. Schenley",0,"330-792-4544","",44511,"mkerr@youngstowndiocese.org","St. Christine School","3215 S. Schenley","","Youngstown","OH",44511,"",4910
4206,"Cambridge Elementary","Cambridge","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"6111 Fairdale Rd.",0,"(740) 439-3832","(740) 439-3832",43725,"","Cambridge City SD","6111 Fairdale Rd.","","Cambridge","OH","43725-8865",7478,2601
6255,"St. Mary","Elyria","OH","2015-10-07 22:11:05","2015-10-07 22:11:05",1,"237 4th Street",0,"440-322-2808","440-322-1423",44035,"amplutasms@yahoo.com","","","","","","","",""
4470,"Franciscan Academy of Lourdes University","Sylvania","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",1,"5335 Silica Dr.",0,"419-885-3273","419-882-5653",43560,"jkuohn@rockets.utoledo.edu","","","","","","","0001",4916
4982,"New Knoxville Local School","New Knoxville","OH","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"PO Box 476",0,"(419) 753-2431","(419) 753-0476","45871-0476","","","","","","","","",3331
5750,"St. Paul School","Akron","OH","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"1580 Brown St.",0,"(330) 724-1253","(330) 724-1253",44301,"","","","","","","","",3576
6006,"Western Brown High School","Mt. Orab","OH","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"476 W. Main St.",0,"(937) 444-2544","",45154,"","Western Brown Bd. Of Ed.","524 W. Main St.","","Mt. Orab","OH",45154,2801239,4240
4216,"Carlisle High School","Carlisle","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"250 Jamaica Rd.",0,"(937) 746-4481","(937) 746-6578",45005,"","Carlisle Bd. Of Ed.","","","Carlisle","OH",45005,54566,3159
5250,"Rushville Middle School","Rushville","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"8155 Rushville Rd.",0,"(740) 536-7321","(740) 536-9206",43150,"","Fairfield Union Local Sch. Dist.","7698 Main St. PO Box 67","","West Rushville","OH","43163-0067",260850,2234
4739,"Jonathan Alder High School","Plain City","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"6440 Kilbury Huber Rd.",0,"(614) 873-4642","(614) 873-4252",43064,"","","","","","","","",3556
5766,"St. Pius X","Toledo","OH","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"2950 Ilger",0,"419-535-7688","419-535-7829",43606,"stpiusx_ujvagi@nwoca.net","","","","","","","",4714
4231,"Catholic Central Elementary","Springfield","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"800 Lagonda Ave.",0,"937-324-4551","937-327-4070",45503,"mlemaster@ccirish.org","","","","","","","",4743
5255,"Sacred Heart","New Philadelphia","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"320 Fair Ave. NE",0,"(330) 343-1721","",44622,"","","","","","","","",3393
4232,"Catholic Central Elementary","Springfield","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"1817 N. Limestone St",0,"937-399-5451","",45504,"ballman@ccirish.org","Mary Callahan","1200 East High St","","Springfield","OH",45505,1628,4399
4235,"Catholic Central High School","Springfield","OH","2015-05-07 15:11:58","2015-05-07 15:11:58",1,"1200 East High St.",0,"(937) 325-9204","(937) 325-7426",45505,"","","","","","","",5044,3694
6284,"Seton Catholic School","Hudson","OH","2015-10-19 20:26:29","2015-10-20 12:55:00",1,"6923 Stow Road",0,"330-342-4200","",44236,"roppelc@setoncatholicschool.org","","","","","","","",""
6285,"Tuscarawas Central Catholic","New Philadelphia","OH","2015-10-19 20:30:01","2015-10-19 20:30:01",1,"777-3rd Street NE",0,"330-343-3302","",44663,"slawless@cdeducation.org","","","","","","","",""
6286,"Our Lady of Lourdes","Cinncinnati","OH","2015-10-19 20:38:14","2015-10-19 20:38:14",1,"2832 Rosebud Drive",0,"513-347-2660","513-347-2663",45238,"kking@lourdes.org","","","","","","","",""
6031,"Woodcrest Elementary","Columbus","OH","2015-05-07 15:12:11","2015-05-07 15:12:11",2,"5321 E. Livingston Ave.",0,"","",43232,"","Columbus CSD Bd. Of Ed.","270 E. State St.","","Columbus","OH",43215,808052,4218
5267,"Sacred Heart Parish School","Wadsworth","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"110 Humbolt",0,"(330) 334-6272","(330) 334-3236",44281,"","","","","","","","",3527
4501,"Gilmour Academy","Gates Mills","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"34001 Cedar Rd.",0,"440-473-8160","",44040,"gajdal@gilmour.org","Kathy Rini","34001 Cedar Rd.","","Gates Mills","OH",44040,"",4829
5525,"St. Francis de Sales High School","Toledo","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"2221 Barrington Dr.",0,"419-531-1618","419-531-9740",43607,"csteingass@sfstoledo.org","","","","","","","",4389
4502,"Gilmour Academy","Gates Mills","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",1,"34001 Cedar Rd",0,"440 684 4544","",44040,"merkelm@gilmour.org","","","","","","",12519,4355
4503,"Gilmour Academy Lower School","Gates Mills","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"34001 Cedar Rd.",0,"(440) 473-8160","(440) 473-8157",44040,"","","","","","","","",3437
5784,"St. Sebastians","Akron","OH","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"500 Mull Ave.",0,"(330) 836-9107","(330) 836-7690",44320,"","","","","","","","",3600
5786,"St. Susanna Catholic School","Mason","OH","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"500 Reading Rd.",0,"(513) 398-3821","(513) 398-1657",45040,"cooperm@stsusanna.org","","","","","","","",4073
4508,"Glenwood High School","New Boston","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"522 Glenwood Ave.",0,"(740) 456-4559","(740) 456-5252",45662,"dmauk@nbhs.scoca.ohio.gov","Brd. Of Ed. New Boston SD","PO Box 3011","","New Boston","OH",45662,990229,112
6045,"School #5251","Columbus","OH","2015-05-07 15:32:33","2015-05-07 15:32:33",1,"",NULL,"","","","","","","","","","","",""
6301,"St.Francis Xavier School","Medina","OH","2015-10-21 17:41:56","2015-10-21 17:41:56",1,"612 East Washington St.",0,3307253345,"(330) 721-8626",44256,"kfronk@sfxmedina.org","St.Francis Xavier School","612 E.Washington St","","Medina","OH",44256,"",""
4766,"La Salle High School","Cincinnati","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"3091 North Bend Rd.",0,"(513) 741-3000","(513) 741-2666","45239-7696","delta_epsilon@yahoo.com","","","","","","","",506
5022,"Notre Dame Elementary","Chardon","OH","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"13000 Auburn Rd.",0,"(440) 286-3672","(440) 286-1235",44024,"","","","","","","","",3181
4767,"Ladyfield Catholic School","Toledo","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"3837 Secor Rd.",0,"(419) 475-5451","(419) 479-3083",43623,"","","","","","","","",3385
5023,"Notre Dame Elementary School","Chardon","OH","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"13000 Auburn Rd.",0,"440-279-1127","440-286-1235",44024,"bbrowning@ndec.org","","","","","","","",4930
5535,"St. Francis Xavier","Medina","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"612 E. Washington",0,"(330) 725-3345","(330) 721-8626",44256,"snovicky@stfrancisxavier.info","Stephanie Novicky","612 East Washington St","","Medina","OH",44256,"",4214
4769,"Lake Catholic High School","Mentor","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"6733 Reynolds Rd.",0,"(440) 951-0077","(440) 974-9087",44060,"lchs.cle-dioc.org","","","","","","","",558
5026,"Notre Dame High School","Portsmouth","OH","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"2220 Sunmor Ave.",0,"(740) 353-0719","(740) 353-2526",45653,"","","","","","","","0530",2913
5538,"St. Gabriel Consolidated School","Cincinnati","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"18 W. Sharm Ave.",0,"(513) 771-5220","(513) 771-5133",45246,"","","","","","","","",3968
5283,"Saint Francis de Sales","Akron","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"4009 Manchester Rd",0,"330-644-0638","",44319,"dsalamon5@gmail.com","Mrs. Sherry Parrish","4009 Manchester Rd","","Akron","OH",44319,"",4691
5539,"St. Gabriel School","Mentor","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"9935 Johnny Cake Ridge Rd.",0,"(440) 352-6169","",44060,"","","","","","","","",4200
6307,"St. Ursula Villa","Cincinnati","OH","2015-10-22 19:28:33","2015-10-22 19:28:33",1,"3660 Vineyard Pl.",0,"513-871-7218","513-871-0812",45226,"j.moormann@stursulavilla.org","St. Ursula Villa","3660 Vineyard Pl.","","Cincinnati","OH",45226,3405,""
4517,"Granville Christian Academy","Granville","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1820 Newark-Granville Rd.",0,"(740) 587-4423","(740) 587-1266",43023,"","Granville Exempted Village SD","PO Box 417","","Granville","OH","43023-0417","",2703
5287,"Saint Joseph School","Cuyahoga Falls","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"1909 Third Street",0,"330-928-2151","330-928-3139",44221,"rzaucha@saintjoe.org","Cuyahoga Falls CSD","431 Stow Avenue","","Cuyahoga Falls","OH",142756,"0140086",4928
6055,"McNicholas High School","Cincinnati","Oh","2015-05-07 15:34:44","2015-05-07 15:34:44",1,"",NULL,"","","","","","","","","","","",""
4521,"Green Springs School","Green Springs","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"420 N. Broadway St.",0,"(419) 639-2902","(419) 639-0068",44836,"","Clyde-Green Springs Bd. Of Ed.","106 S. Main St","","Clyde","OH",43410,260657,3828
4780,"Lakota East Freshman School","Liberty Twshp.","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"7630 Bethany Rd.",0,"513-588-7700","513-759-2024",45044,"michael.floyd@lakotaonline.com","Lakota Bd. of Ed.","5572 Princeton Rd.","","Liberty Twnshp.","OH","45011-9726","09003592",4373
4525,"Greentown Elementary","North Canton","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"3330 State St. NW",0,"(330) 497-5645","(330) 966-0801",44720,"","North Canton CS","525 7th Street NE","","North Canton","OH",44720,52907,3665
4781,"Lakota Freshman School","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"5050 Tylersville",0,"(513) 682-4235","(513) 874-8236",45069,"","Lakota LSD","5572 Princeton Rd.","","Liberty Township","OH","45011-9726","08004139",2041
5293,"Saints Cosmas and Damian","Twinsburg","OH","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"10429 Ravenna Rd.",0,"(330) 425-4279","(330) 405-2547",44087,"","","","","","","","",3353
4782,"Lakota West","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd",0,"513 874 5699","",45069,"tina.green@lakotaonline.com","Lakota Schools","","","","","",1503080,4985
4783,"Lakota West","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd",0,"513 874 5699","",45069,"tina.green@lakotaonline.com","","","","","","","",4817
4784,"Lakota West High School","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd",0,"513-874-5699","513-682-4133",45069,"shari.derossett@lakotaonline.com","Lakota Local School District","5572 Princeton Road","","Liberty Township","OH",45011,"",4653
4785,"Lakota West High School","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd",0,"(513)874-5699","",45069,"tina.green@lakotaonline.com","","","","","","","",4608
4786,"Lakota West High School","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd",0,"513-874-5699","513-682-4133",45069,"tina.green@lakotaonline.com","Lakota Local School District","5572 Princeton Road","","Liberty Township","OH",45011,"",4654
4787,"Lakota West High School","West Chester","OH","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"8940 Union Centre Blvd.",0,"(513) 874-5699","(513) 682-4133","45069-2948","tina.green@lakotaonline.com","","","","","","","",2008
4532,"Guardian Angels School","Cincinnati","OH","2015-05-07 15:12:00","2015-05-07 15:12:00",1,"6539 Beechmont Ave.",0,"513-624-3141","",45230,"srowekamp@gaschool.org","Guardian Angels School","6539 Beechmont Ave.","","Cincinnati","OH",45230,"",4995
5812,"St. Thomas More","Brooklyn","OH","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"4180 North Amber Dr",0,"216-749-1660","216-398-4265",44144,"cseda@stmschool.com","","","","","","","2014-22",4958
6328,"John F. Kennedy Catholic School","Warren","OH","2015-10-27 19:58:59","2015-10-27 19:58:59",1,"3000 Reeves Rd.",0,"330 372 2375","?",44483,"?","J.F.K.Catholic School Lower Campus","3000 Reeves Rd.","","Warren","OH",44483,"?",""
5562,"St. James","Cincinnati","OH","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"6111 Cheviot Rd.",0,"(513) 741-5333","(513) 741-5312",45247,"","","","","","","","",3904
6334,"Saint Paul - Akron","Akron","OH","2015-10-29 15:10:15","2015-10-29 15:10:15",1,"1580 Brown Street",0,3307241253,3307241127,44301,"mischa@saintpaulakron.org","Saint Paul School","1580 Brown St","","Akron","OH",44301,"",""
