school_id,school_name,league_id,school_contact,school_phone,school_fax,school_email,billing_name,old_school_id
4877,Mary of Nazareth,1,0,301-869-0940,301-869-0942,dnewell@maryofnazareth.org,,4805
4878,Mary of Nazareth,1,0,3012193678,,vposner@maryofnazareth.org,,4818
4879,Mary Queen of Peace Catholic School,1,0,(985) 674-2466,(985) 674-1441,,,3498
4880,Marysville Middle School,2,0,(810) 364-6336,(810) 364-4456,,Marysville PSD,3739
4881,Maryvale Middle School,2,0,(716) 631-7425,(716) 631-7499,,Bd. Of Ed. Maryvale SS,1797
4882,Maryville Elementary,2,0,(843) 546-8423,(843) 546-5038,BEthridge@gcsd.k12.sc.us,Marsha Wilson,3884
4883,Massac County High School,2,0,(618) 524-3440,(618) 524-3131,,,3838
4884,Mater Dei Prep,1,0,732-671-9100,732-671-9214,jdickinson@materdeiprep.org,,4711
4885,Maternity of Mary - St. Andrew School,1,0,651-489-1459,,sonneke@mmsaschool.org,Martha Hyde,4830
4886,Maumee High School,2,0,(419) 893-8778,(419) 893-5621,jdrage@maumeek12.org,Maumee City Schools,2941
4887,Maxey Elementary,2,0,402-436-1153,,tpeters@lps.org,Maxey School,4616
4888,MAXEY ELEMENTARY,2,0,402-436-1153,402-458-3253,jcalkin@lps.org,LINCOLN PUBLIC SCHOOLS,4582
4889,McAlpine Elementary,2,0,(980) 343-3750,,,,3771
4890,McAuley Catholic High School,1,0,417-624-9320,417-626-8334,pkamler@jacss.org,McAuley High School,MCA102912
4891,McAuley High School,1,0,(513) 681-1800,(513) 681-1802,huxelj@live.mcauleyhs.net,,3199
4892,McCollom Elementary,2,0,(316) 973-0350,(316) 973-0360,,,3433
4893,McDonald Elementary,2,0,(215) 441-6157,(215) 441-6006,,,2396
4894,McDonogh Lower School,2,0,(410) 363-0600,(410) 581-4777,,,2407
4895,McKelvey School,2,0,(314) 415-6500,(314) 415-6512,,,3117
4896,McKinley Elementary,2,0,(215) 663-0430,(215) 663-0593,dunclc@abington.k12.pa.us,Abington SD,3179
4897,McKinnon School,2,0,(831) 443-7224,(831) 443-7240,,,3536
4898,McMillan Magnet Center,2,0,(402) 557-4500,(402) 557-4509,,,3857
4899,McNicholas High School,2015,6536,Mrs.Alicia Meyer,513-231-3500,45230,ameyer@mcnhs.org,09-08-010
4900,McNicholas High School,1,0,(513) 231-3500,(513) 231-1351,,,709
4901,Meadow Lark Elementary,2,0,(406) 268-7300,(406) 268-7304,lindsey_johnson@gfps.k12.mt.us,Great Falls PS,3369
4902,Meadow Wood Elementary School,2,0,(281) 560-7400,(281) 560-7409,,SBISD Accounts Payable,2531
4903,Melbourne Central Catholic,1,0,321-727-0793,321-952-0798,rabanom@melbournecc.org,Melissa Rabano,4810
4904,Melbourne Central Catholic,1,0,321-727-0793,,rabanom@melbournecc.org,Tom Armstrong,4812
4905,Memorial Elementary,2,0,(908) 689-0241,(908) 689-8269,,Washington Borough Bd. Of Ed.,3623
4906,Memorial Middle School,2,0,(732) 701-1900,,,,3276
4907,Mercy Academy,1,0,(502) 584-4273,(502) 584-9651,,,3368
4908,Mercy High School,1,0,(402) 553-9424,(402) 553-0394,howee@mercyhigh.org,,544
4909,Merion Mercy Academy,1,0,610-664-6655,610-664-6322,mrobson@merion-mercy.com,Mrs. Maria Lynch,4748
4910,Mesa View Middle School,2,0,(714) 842-6608,(714) 842-8798,lkooken@ovsd.org,Ocean View SD,973
4911,Metz Middle School,2,0,(703) 257-8600,(703) 257-8615,,City of Manassas Sch. Bd.,1336
4912,Middle School of the Kennebunks,2,0,(207) 467-8004,(207) 467-9059,,Maine SAD #71,3984
4913,Middletown Area High School,2,0,(717) 948-3333,(717) 948-3359,,,396
4914,Midstreams School,2,0,(732) 785-3070,(732) 899-9528,,Brick Twnshp Bd. Of Ed.,4138
4915,Midvale Elementary,2,0,(678) 874-3402,(678) 874-3410,,,4015
4916,Midvale High School,2,0,(208) 355-2234,(208) 355-2347,,,3488
4917,Mifflinburg Intermediate,2,0,(570) 966-8270,(570) 966-8273,chackenberg@mifflinburg.org,Mifflinburg ASD,4264
4918,Mill Creek Elementary,2,0,(407) 935-3660,(407) 935-3667,,,3418
4919,Mill Pond Elementary School,2,0,(609) 971-2070,(609) 971-2057,dprice@laceyschools.org,Lacey Tnshp. Bd. Of Ed.,3323
4920,Miller Elementary,2,0,(517) 592-2157,,,Columbia CSD,4193
4921,Miller Elementary,2,0,(517) 592-2157,,,,4229
4922,Miller Elementary School,2,0,(469) 752-2700,(469) 752-2701,,,3401
4923,Miller Middle School,2,0,(408) 252-3755,(408) 255-5269,,Cupertino USD,3554
4924,Minnie Cannon Elementary,2,0,(707) 987-4130,(707) 987-4136,,Middletown USD,3056
4925,Mission Middle School,2,0,(402) 293-4260,(402) 293-4350,kris@linder.org,,3118
4926,Mocksville Elementary School,2,0,(336) 751-2740,(336) 757-4883,,Davie County Schools,3320
4927,Monroe Avenue Elementary,2,0,(910) 582-7907,(910) 582-7913,,Richmond Co. Schools,3374
4928,Monsignor Donovan Catholic High School,1,0,(706) 433-0223,(706) 433-0229,,,3267
4929,Monsignor Slade Catholic School,1,0,410 766-7130,410 787-0594,a.cox@msladeschool.com,,4798
4930,Montessori Academy,2,0,(615) 833-3610,(615) 833-0323,,,3853
4931,Montezuma Elementary School,2,0,(505) 260-2040,(505) 268-7731,,,3883
4932,Montverde Academy,2,0,(407) 469-2561,(407) 469-2095,arnaldo.carlo@montverde.org,Montverde Academy,3071
4933,Moon Area High School,2,0,(412) 262-9040,(412) 264-1271,,Moon Area SD,3596
4934,Mooreland Elementary,2,0,(717) 240-6780,(717) 241-0308,,,1892
4935,Mooresville Middle School,2,0,(704) 663-3841,(704) 663-5101,,,3547
4936,Moravia Community School,2,0,(641) 724-3241,(641) 724-0629,,,3992
4937,Morgan Elementary School,2,0,(513) 738-1986,(513) 738-4887,,Ross LSD,3096
4938,Moriah School,2,0,(201) 567-0208,(201) 567-7402,ciuzzolino@moriahschool.org,,2796
4939,Moriarty SD Route 66 Elementary,2,0,(505) 832-5760,(505) 281-0980,,Moriarty Municipal Schools,3654
4940,Morris E. Leeds Middle School,2,0,(215) 248-6602,(215) 248-6223,,,4267
4941,Morton Elementary,2,0,(402) 691-1290,(402) 691-1311,WBoukal@mpsomaha.org,Millard Public Schools,2754
4942,Moses Lake High School,2,0,5097662666,,rberg@mlsd.wednet.edu,Moses lake SD,4600
4943,Most Blessed Sacrament School,1,0,225-751-0273,225-753-7259,mmanson@mbsbr.org,,4693
4944,most sacred heart of jesus,1,0,973-777-4817,973-777-4982,bobzack04@hotmail.com,,4326
4945,Mother Cabrini High School,1,0,212-923-3540,212-781-2051,timothy.haugh@cabrinihs.org,See above,4887
4946,Mother Cabrini High School,1,0,212-923-3540,,bella.madrid@cabrinihs.org,Bella Madrid,4578
4947,Mother Catherine Spalding,1,0,(301) 884-3165,(301) 472-4469,,,3871
4948,Mother Mary School,1,0,(334) 298-6371,(334) 298-7934,,,1151
4949,Mother of Christ Catholic School,1,0,(786) 497-6111,(786) 497-6113,,,3590
4950,Mother of Good Counsel,1,0,(502) 425-2637,,,,3745
4951,Mother Teresa Catholic Elementary,1,0,(513) 779-6858,(513) 779-6468,,,4117
4952,Mount Calvary Catholic,1,0,(301) 735-5262,(301) 736-5044,,,3691
4953,Mount Carmel Academy,1,0,(504) 288-7626,(504) 288-7629,dguidry@mcacubs.org,Mount Carmel Academy,4791
4954,Mount Saint Joseph High School,1,0,(410) 644-3300,(410) 646-6220,jholden@admin.msjnet.edu,Sarah Peightel,548
4955,Mount Saint Mary Academy,1,0,908-757-0108 x5022,,smuratore@mountsaintmary.org,Mount Saint Mary Academy,4666
4956,Mount St. Mary Academy,1,0,501-664-8006,501-666-4382,okuonen@mtstmary.edu,Mount St. Mary Academy,4717
4957,Mountain Brook Elementary School,2,0,(205) 871-8191,(205) 877-8330,,,3356
4958,Mountain Brook Jr. High,2,0,(205) 871-3516,,,,3218
4959,Mountain Road Elementary,2,0,(770) 664-9708,(770) 664-8908,mtnroad@mindspring.com,Cherokee Co. Bd. Of Ed.,1588
4960,Mountain View Elementary,2,0,(717) 657-8585,(717) 657-9733,lhoover@cdschools.org,Central Dauphin SD,3519
4961,Mountain View School,2,0,(413) 525-5490,(413) 525-5447,,,4099
4962,Mountain View School,2,0,(406) 791-2302,(406) 791-2261,kathy_hayes@cfps.k12.mt.us,Great Falls PS,1905
4963,Moyock Middle School,2,0,(252) 435-2566,,,,3409
4964,Mt. Pleasant Elementary,2,0,(631) 382-4355,(631) 382-4356,,Smithtown CSD,3387
4965,Mt. Tabor Elementary,2,0,(812) 949-4301,(812) 949-6993,,,3497
4966,Mt. Zion Elementary,2,0,(843) 559-3841,(843) 559-6440,,Charleston Co. SD,3787
4967,Musselman Middle School,2,0,(304) 229-1965,(304) 229-1967,,,3972
4968,Nansemond Suffolk Academy,2,0,(757) 539-8789,(757) 539-5256,pmuldoon@nsacademy.org,Nansemond-Suffolk Academy,3899
4969,Naquag Elementary,2,0,(508) 886-2901,(508) 886-2803,jordanj@fc.alachusett-rhs.wrsd.k12.ma.us,Wachusett RSD,1017
4970,Nardin Academy,1,0,(716) 881-6262,(716) 881-4681,mswart@nardin.org,,904
4971,Narragansett Regional High School,2,0,(978) 939-5388,(978) 939-5723,cclark@nrsd.org,Narragansett RSD,2253
4972,Nash Elementary School,2,0,,,,North Penn SD,3595
4973,Nashua Catholic Regional Jr. High,1,0,(603) 882-7011,(603) 594-8955,jparolin@ncrjhs.net,,3625
4974,Nativity Catholic School,1,0,813-689-3395,813-681-5406,5ateacher@nativitycatholicschool.org,,4479
4975,Nativity of Our Savior,1,0,864-286-0020,,3rd@nativitystars.info,,4878
4976,Nativity of Our Savior,1,0,864-286-0020,,3rd@nativitystars.info,,4870
4977,Nativity School,1,0,(954) 987-3300,(954) 987-6368,kmirto@nativitysch.com,,240
4978,Nativity School,1,0,(843) 795-3975,(843) 795-7575,,,4176
4979,Nazareth Hall Elementary,1,0,(585) 458-3786,(585) 458-8941,,Nazareth Schools,3534
4980,Neshannock Jr-Sr High School,2,0,(724) 658-5513,,,Neshannock TSD,3322
4981,New Explorations Science and Math,2,0,(212) 677-5190,(212) 260-8124,,,3597
4982,New Knoxville Local School,2,0,(419) 753-2431,(419) 753-0476,,,3331
4983,New Market Elementary,2,0,(865) 475-3551,,,,4185
4984,Newbury Elementary School,2,0,(978) 465-5353,(978) 463-3070,,,4062
4985,Newman Catholic High School,1,0,(641) 423-6939,(641) 423-6603,kaberg@newmancatholic.org,Newman Catholic,3430
4986,Newman Central Catholic School,1,0,(815) 625-0500,,,,3325
4987,Newman Elementary,2,0,(956) 727-8498,(956) 727-8624,,United ISD,2280
4988,Newport High School,2,0,(425) 456-7400,(425) 456-7530,,,1558
4989,Nixa High School,2,0,(417) 724-3628,(417) 724-3515,sarahgarrison@nixaschools.net,Nixa R-2 Public School,116
4990,Nixa High School,2,0,417-724-3501,,sarahgarrison@nixaschools.net,,4634
4991,Nixa Junior High School,2,0,(417) 724-3628,,,Nixa R-2 Schools,3629
4992,Noble and Greenough School,2,0,(781) 329-4860,(781) 329-8118,tilesy_harrington@nobles.edu,,18
4993,Nolan Catholic High School,1,0,(817) 395-0268,(817) 496-9775,mvonrosenberg@nchstx.org,Nolan Catholic High School,4610
4994,Nordgaard Elementary School,2,0,(320) 634-4567,(320) 239-1380,,,3578
4995,Norfolk Catholic High School,1,0,402-371-2784,402-379-2929,patprice@ncknights.org,,4441
4996,Norman E. Day School,2,0,(978) 692-5591,(978) 692-4842,vstaley@westford.mec.edu,,1284
4997,North American Martyrs School,1,0,(402) 476-7373,,,,3766
4998,North Boone High School,2,0,(815) 765-3311,(815) 765-3316,cornjeff@nbcusd.org,,4081
4999,North Chicago High School,2,0,(847) 578-7400,,,,3735
5000,North County Intermediate,2,0,(573) 431-1358,(573) 518-0569,,North Co. SD R-1,2982
5001,North Drive Middle School,2,0,(270) 887-1250,,,Christian Co. Bd. Of Ed.,4091
5002,North Farmington High School,2,0,(248) 489-3535,(248) 851-2060,,,1277
5003,North Fork Elementary,2,0,(754) 322-7350,(754) 322-7390,,,4108
5004,North Junior High,2,0,(262) 255-8450,(262) 255-8475,borkbar@sdmf.k12.wi.us,SD of Menomonee Falls,1005
5005,North Middle School,2,0,,,,Alton Comm.SD #11,3823
5006,North Todd Elementary,2,0,(270) 277-6800,(270) 277-9919,,,3293
5007,North White Middle School,2,0,(219) 253-7701,(219) 253-8462,,,4112
5008,Northern Heights Elementary,2,0,(260) 691-2371,(260) 691-3228,kdp3943@juno.com,,3785
5009,Northland Christian School,2,0,(281) 440-1060,,,,3526
5010,Northpointe Intermediate,2,0,(281) 357-3020,(281) 357-3026,ronaldjeggle@tomballisd.net,Northpointe Blvd.,3303
5011,Northridge Middle School,2,0,(765) 364-1071,(765) 362-7985,,N. Montgomery Comm. Sch. Corp.,735
5012,Northside Christian Academy,2,0,(704) 596-4074,(704) 921-1384,melanie.moore@northsidecharlotte.com,Sheila Nelson,8
5013,Northside Christian Academy,2,0,(727) 541-7593,(727) 546-5836,,,3634
5014,Northvail School,2,0,(973) 263-7070,(973) 316-1086,,Parsippany-Troy Hills Bd of Ed.,3571
5015,Northwest Rankin High School,2,0,(601) 992-9865,(601) 992-6005,jwilson@rcsd.ms,Northwest Rankin High School,2386
5016,Notre Dame,1,0,(530) 743-4484,(530) 743-4485,,,4102
5017,Notre Dame Academy,1,0,8592614300,,kidneyp@ndapandas.org,,4629
5018,Notre Dame Academy,1,0,(859) 261-4300,(859) 292-7722,phillipsm@ndapandas.org,,142
5019,Notre Dame Academy,1,0,8592614300,,phillipsm@ndapandas.org,,4986
5020,Notre Dame Academy,1,0,859-261-4300,,kidneyp@ndapandap.org,Notre Dame Academy,4658
5021,Notre Dame de Sion,2,0,(816) 753-3810,(816) 753-0806,,,2001
5022,Notre Dame Elementary,1,0,(440) 286-3672,(440) 286-1235,,,3181
5023,Notre Dame Elementary School,1,0,440-279-1127,440-286-1235,bbrowning@ndec.org,,4930
5024,Notre Dame High School,1,0,8317511850,8313728055,bcampbell@notredamesalinas.org,,5005
5025,Notre Dame High School,1,0,831-751-1850,831-757-5749,bcampbell@notredamesalinas.org,Iris Edwards,17941
5026,Notre Dame High School,1,0,(740) 353-0719,(740) 353-2526,,,2913
5028,Notre Dame High School for Girls,1,0,(773) 622-9494,(773) 622-8511,,,4074
5029,Notre Dame School,1,0,(830) 257-6707,(830) 792-4370,,,716
5030,Notre Dame School,1,0,2198726216,,farm@scherffarms.com,Mr.Ben Potts,4790
5031,Notre Dame School,1,0,(516) 354-5618,,,,3961
5032,Nouvel Catholic Central High School,1,0,989-791-4330,,tcolucci@sacschools.org,Janell Dukarski,4731
5033,Novi Middle School,2,0,(248) 449-1600,(248) 449-1619,,,3434
5034,O'Connell Consolidated High School,1,0,(409) 765-5534,(409) 765-5536,,,3535
5035,Oak Grove School,2,0,(847) 367-4120,,phillipshoffmo@hotmail.com,Oak Grove School-Dist. No. 68,3302
5036,Oak Grove School,2,0,(408) 347-6563,(403) 347-6515,,,3727
5037,Oak Hill,2,0,320-251-7936,,brenda.martinson@isd742.org,Shelly Bestgen,4991
5038,Oak Hill Community School,2,0,320-251-7936,,brenda.martinson@isd742.org,Stephanie Peterson,4962
5039,Oak Hill Community School,2,0,320-251-7936,,cheryl.owens@isd742.org,St. Cloud School District,4635
5040,Oak Knoll,1,0,(908) 522-8177,(908) 522-8191,julie.carlson@oakknoll.org,Julie Carlson,4662
5041,Oak Knoll School,1,0,908 522 8177,908 273 4616,julie.carlson@oakknoll.org,,4371
5042,Oakdale Heights Elementary,2,0,(530) 532-3004,(530) 532-3044,,Oroville City Elementary SD,3788
5043,Oakland Catholic High School,1,0,(412) 682-6633,(412) 682-2496,,,3715
5044,Oakview Middle School,2,0,(248) 693-0321,(248) 693-5419,,,3810
5045,Oakwood Intermediate,2,0,979-764-5530,,kmartin@csisd.org,,4573
5046,Oatville Elementary,2,0,(316) 554-2290,(316) 554-2292,,Haysville USD #261,2483
5047,Ocean Air School,2,0,(858) 481-4040,,,Del Mar USD,4196
5048,Ogden Elementary School,2,0,(910) 686-6461,(910) 686-2096,,,3419
5049,Old Saybrook High School,2,0,860-395-3175,860-395-3179,bdimberg@oldsaybrook.k12.ct.us,Old Saybrook BOE,4562
5050,Oldenburg Academy,1,0,(812) 934-4440,(812) 934-4838,,,3009
5051,Olive Elementary,2,0,(574) 654-7531,(574) 654-7964,,,3352
5052,Oneonta Elementary School,2,0,(205) 625-4108,(205) 625-5509,,,3504
5053,Oratory Prep,1,0,908-273-1084,,mcranley@oratoryprep.org,Michael Cranley,4670
5054,Oratory Prep School,1,0,9082731084,,mcranley@oratoryprep.org,Michael Cranley,4807
5055,Oratory Preparatory School,1,0,908-273-1084,,tjordan@oratoryprep.org,Oratory Preparatory School,4641
5056,Oratory Preparatory School,1,0,908-273-1084,,mcranley@oratoryprep.org,Oratory Prep. School,4488
5057,Orchard Hills School,2,0,(203) 783-3566,(203) 783-3716,,,2898
5058,Orono Middle School,2,0,(612) 449-8450,(612) 449-8479,,Orono ISD 278,2177
5059,Osbornville School,2,0,(732) 262-2560,(732) 262-3813,,Brick Twnshp Bd. Of Ed.,4136
5060,Oswegatchie Elementary School,2,0,(860) 447-4331,(860) 447-6261,,Waterford PS,3959
5061,Otte Blair Middle School,2,0,(402) 426-3678,(402) 426-1788,,,3157
5062,Otterbein Elementary,2,0,(765) 583-4401,(765) 583-2428,ccirtin@aol,com,
5063,Otwell Elementary,2,0,(812) 354-2600,(812) 354-2655,,,3602
5064,Our Lady of Calvary,1,0,215-637-1648,,andietriner@hotmail.com,,4893
5065,Our Lady of Calvary,1,0,215-637-1648,215-637-3810,andietriner@hotmail.com,,5004
5066,Our Lady of Charity,1,0,(610) 874-0410,(610) 874-5879,apcharity10@nni.com,,1512
5067,Our Lady of Fatima,1,0,(314) 921-0437,,,,3295
5068,Our Lady of Fatima,1,0,(304) 523-2861,(304) 525-0390,,,2395
5069,Our Lady of Fatima School,1,0,203-762-8100,203-834-0614,rhighland@olfcatholic.org,,4892
5070,Our Lady of Fatima School,1,0,949-492-7320,949-492-3793,Jiyer@olfschool.net,Our Lady of Fatima Parish School,4881
5071,Our Lady of Fatima School,1,0,949-492-7320,949-492-3793,jwilliams@olfschool.net,Our Lady of Fatima Parish School,4882
5072,Our Lady of Fatima School,1,0,949-492-7320,949-492-3793,jwilliams@olfschool.net,Our Lady of Fatima Parish School,4883
5073,Our Lady of Good Counsel,1,0,(703) 938-3600,(703) 938-2933,,,3633
5074,Our Lady of Good counsel School,1,0,856-235-7885,856-235-2570,burnhamb@olgcnj.org,,4473
5075,Our Lady of Grace,1,0,(818) 344-4126,(818) 344-1736,watsonm@ourladyofgrace.org,,28
5076,Our Lady of Grace High School,1,0,817-933-6516,817-491-4399,bemoore4@yahoo.com,,4359
5077,Our Lady of Grace School,1,0,4103296956,,mburr@ourladygrace.org,Jeff Dudley,4850
5078,Our Lady of Grace School,1,0,818-344-4126,818-344-1736,hawleys@ourladyofgrace.org,,4377
5079,Our Lady of Hope/St. Luke,1,0,(410) 288-2793,,,,3100
5080,Our Lady of Lourdes,1,0,(314) 726-3352,(314) 727-0503,,,3473
5081,Our Lady of Lourdes,1,0,985-643-3230,985 6458936,etoranto@ollourdes.org,Erin Toranto,4704
5082,Our Lady of Lourdes,1,0,409-925-3224,409-925-5094,4thgrade.oll,,4416
5083,Our Lady of Lourdes,1,0,4099253224,4099255094,jump5844@yahoo.com,Our Lady of Lourde School,4577
5084,Our Lady of Lourdes  School,1,0,303 722-7525,303 722-7525,kusick3210@msn.com,OLOL,4345
5085,Our Lady Of Lourdes Academy,1,0,305-667-1623,305-663-3121,mlynch@olla.org,,4663
5086,Our Lady of Lourdes Academy,1,0,(305) 667-1623,(305) 667-3121,,,3440
5087,Our Lady of Mercy Academy,1,0,516-921-1047,516-921-3634,spassarella@olma.org,,4440
5088,Our Lady of Mount Carmel,1,0,(317) 846-1118,(317) 582-2375,,,3976
5089,Our Lady of Mount Carmel School,1,0,(618) 942-4484,(618) 942-2864,belvolmc@impresso.com,,1519
5090,Our Lady of Mount Virgin,1,0,(732) 356-6560,(732) 356-7860,,,3128
5091,Our Lady of Peace,1,0,(816) 761-5605,(816) 761-2797,,,3724
5092,Our Lady of Peace School,1,0,330-492-0622,,asturm@youngstowndiocese.org,Our Lady of Peace School,4860
5093,Our Lady of Perpetual Help,1,0,661-259-1141,661-259-8254,7thgrolph@gmail.com,Mrs. Sharon Krahl,4984
5094,Our Lady Of Perpetual Help,1,0,419-382-5696,,olph_kuohn@nwoca.net,OLPH,4758
5095,Our Lady of Perpetual Help,1,0,661-259-1141,,7thgrolph@gmail.com,Sharon Krahl,4919
5096,Our Lady of Perpetual Help,1,0,(812) 944-7676,(812) 948-2944,,,3068
5097,Our Lady of Perpetual Help,1,0,(410) 744-4251,(410) 788-5210,fhahner@olphschool.org,,3521
5098,Our Lady of Perpetual Help,1,0,(480) 874-3720,(480) 874-3767,,,3667
5099,Our Lady of Perpetual Help,1,0,901-753-1181,901-754-1475,thefley@olphgermantown.org,Patricia Wyckoff,4665
5100,Our Lady of Perpetual Help Catholic School,1,0,901-753-1181,901-754-1475,rharrison@olphgermantown.org,Our Lady of Perpetual Help Catholic School,4836
5101,Our Lady of Perpetual Help School,1,0,(619) 443-1440,,,,3878
5102,Our Lady of Prompt Succor School,1,0,504-341-9505,504-341-9508,c.damare@cox.net,,4808
5103,Our Lady of Prompt Succor School,1,0,(318) 487-1862,(318) 473-9321,,,3070
5104,Our Lady of Sorrows School,1,0,(609) 587-4140,(609) 587-8853,msantini@olsschool.us,,3537
5105,Our Lady of the Lake,1,0,(952) 472-1284,,,,3858
5106,Our Lady of the Lake School,1,0,952-472-1284,952-472-9152,jhance@oll.pvt.k12.mn.us,Ellen Feuling,4702
5107,Our Lady of the Lakes,1,0,(305) 362-5315,(305) 362-4573,,,1194
5108,Our Lady of the Ridge,1,0,(708) 424-4409,,,,2929
5109,Our Lady of the Sacred Heart,1,0,(412) 264-5140,(412) 264-4143,,,3557
5110,Our Lady of the Sacred Heart,1,0,(513) 733-5225,(513) 733-0186,,,3932
5111,Our Lady of the Valley,1,0,205-991-5963,,athompson@olvsch.com,Alison M Thompson,4664
5112,Our Lady of the Valley Catholic School,1,0,205-991-5963,205-995-1251,ghagelskamp@olvsch.com,Mark Akerman,4922
5113,Our Lady of the Valley Catholic School,1,0,(205) 991-5963,(205) 995-1251,m6thgradeolv@olvsch.com,,4249
5114,Our Lady of Victory,1,0,(248) 349-3610,(248) 380-7247,ca_dempsey@yahoo.com,Our Lady of Victory School,379
5115,Our Lady of Victory School,1,0,248-349-3610,248-380-7247,mgoode@olvnorthville.net,Karen Gessler,5008
5116,Our Lady Queen of Martyrs,1,0,718-263-2622,718-263-0063,chenry@olqmschool.com,,4906
